x,y,z,p,r,y
-0.300,-0.001,0.000,-0.001,0.005,-0.009
-0.300,-0.001,0.000,-0.002,0.003,-0.009
-0.300,-0.001,0.000,-0.003,0.001,-0.009
-0.300,-0.001,0.000,-0.004,-0.001,-0.009
-0.300,-0.001,0.000,-0.006,-0.004,-0.009
-0.300,-0.001,0.000,-0.008,-0.007,-0.009
-0.300,-0.001,0.000,-0.010,-0.010,-0.009
-0.300,-0.001,0.000,-0.012,-0.014,-0.010
-0.299,-0.001,0.000,-0.015,-0.018,-0.010
-0.299,-0.001,0.000,-0.018,-0.022,-0.010
-0.299,-0.001,0.000,-0.022,-0.026,-0.010
-0.299,-0.001,0.000,-0.026,-0.031,-0.010
-0.299,-0.001,0.000,-0.030,-0.035,-0.010
-0.299,-0.001,0.000,-0.034,-0.040,-0.010
-0.298,-0.001,0.000,-0.039,-0.045,-0.010
-0.298,-0.001,0.000,-0.044,-0.051,-0.010
-0.298,-0.001,0.000,-0.047,-0.053,-0.009
-0.298,-0.001,0.000,-0.048,-0.054,-0.005
-0.298,-0.001,0.000,-0.048,-0.054,-0.002
-0.297,-0.001,0.000,-0.048,-0.054,0.002
-0.297,-0.001,0.000,-0.048,-0.054,0.006
-0.297,-0.000,0.000,-0.048,-0.055,0.010
-0.296,-0.000,0.000,-0.048,-0.055,0.014
-0.296,-0.000,0.000,-0.048,-0.056,0.018
-0.296,-0.000,0.000,-0.047,-0.057,0.021
-0.295,-0.000,0.000,-0.047,-0.058,0.024
-0.295,-0.000,0.000,-0.046,-0.059,0.026
-0.294,-0.000,0.000,-0.045,-0.059,0.028
-0.294,0.000,0.000,-0.045,-0.059,0.030
-0.293,0.000,0.000,-0.044,-0.059,0.031
-0.293,0.000,0.000,-0.043,-0.059,0.033
-0.292,0.000,0.000,-0.041,-0.058,0.034
-0.292,0.000,0.000,-0.039,-0.057,0.036
-0.291,0.000,0.000,-0.036,-0.056,0.037
-0.290,0.000,0.000,-0.033,-0.055,0.038
-0.290,0.001,0.000,-0.032,-0.056,0.037
-0.289,0.001,0.000,-0.030,-0.057,0.037
-0.288,0.001,0.000,-0.029,-0.059,0.036
-0.288,0.001,0.000,-0.027,-0.061,0.036
-0.287,0.001,0.000,-0.025,-0.063,0.036
-0.286,0.001,0.000,-0.024,-0.066,0.036
-0.285,0.001,0.000,-0.022,-0.069,0.036
-0.284,0.001,0.000,-0.019,-0.071,0.035
-0.284,0.001,0.000,-0.017,-0.074,0.035
-0.283,0.001,0.000,-0.014,-0.077,0.035
-0.282,0.001,0.000,-0.012,-0.080,0.035
-0.281,0.001,0.000,-0.009,-0.083,0.035
-0.280,0.001,0.000,-0.006,-0.086,0.035
-0.279,0.001,0.000,-0.002,-0.089,0.035
-0.278,0.001,0.000,0.001,-0.092,0.035
-0.277,0.001,0.000,0.005,-0.096,0.034
-0.276,0.001,0.000,0.008,-0.099,0.034
-0.275,0.001,0.000,0.012,-0.102,0.034
-0.273,0.002,0.000,0.016,-0.105,0.034
-0.272,0.002,0.000,0.021,-0.108,0.034
-0.271,0.002,0.000,0.025,-0.111,0.034
-0.270,0.002,0.000,0.029,-0.114,0.034
-0.269,0.002,0.000,0.034,-0.117,0.034
-0.267,0.002,0.000,0.038,-0.121,0.034
-0.266,0.002,0.000,0.043,-0.124,0.034
-0.265,0.002,0.000,0.048,-0.127,0.034
-0.263,0.002,0.000,0.053,-0.130,0.034
-0.262,0.002,0.000,0.058,-0.133,0.035
-0.260,0.002,0.000,0.063,-0.136,0.034
-0.259,0.002,0.000,0.067,-0.139,0.034
-0.257,0.002,0.000,0.072,-0.142,0.035
-0.256,0.002,0.000,0.078,-0.146,0.035
-0.254,0.002,0.000,0.083,-0.149,0.035
-0.252,0.002,0.000,0.089,-0.153,0.036
-0.251,0.002,0.000,0.094,-0.156,0.036
-0.249,0.002,0.000,0.100,-0.160,0.036
-0.247,0.002,0.000,0.106,-0.163,0.036
-0.245,0.002,0.000,0.112,-0.166,0.035
-0.244,0.002,0.000,0.118,-0.169,0.035
-0.242,0.002,0.000,0.124,-0.171,0.034
-0.240,0.002,0.000,0.130,-0.174,0.033
-0.238,0.002,0.000,0.135,-0.176,0.033
-0.236,0.002,0.000,0.141,-0.178,0.032
-0.234,0.002,0.000,0.146,-0.181,0.031
-0.232,0.002,0.000,0.149,-0.181,0.030
-0.229,0.001,0.000,0.151,-0.180,0.028
-0.227,0.001,0.000,0.153,-0.178,0.026
-0.225,0.001,0.000,0.154,-0.174,0.023
-0.223,0.001,0.000,0.155,-0.170,0.019
-0.220,0.001,0.000,0.155,-0.165,0.016
-0.218,0.001,0.000,0.155,-0.159,0.012
-0.216,0.001,0.000,0.154,-0.154,0.009
-0.213,0.001,0.000,0.153,-0.148,0.006
-0.211,0.001,0.000,0.151,-0.142,0.003
-0.208,0.001,0.000,0.148,-0.136,-0.000
-0.206,0.001,0.000,0.144,-0.129,-0.003
-0.203,0.001,0.000,0.140,-0.121,-0.005
-0.201,0.001,0.000,0.134,-0.113,-0.008
-0.198,0.001,0.000,0.128,-0.105,-0.010
-0.196,0.001,0.000,0.124,-0.097,-0.012
-0.193,0.001,0.000,0.122,-0.089,-0.013
-0.190,0.001,0.000,0.120,-0.081,-0.013
-0.188,0.002,0.000,0.118,-0.073,-0.012
-0.185,0.002,0.000,0.116,-0.066,-0.011
-0.182,0.002,0.000,0.115,-0.060,-0.011
-0.179,0.002,0.000,0.114,-0.054,-0.010
-0.176,0.002,0.000,0.114,-0.048,-0.010
-0.174,0.002,0.000,0.114,-0.044,-0.010
-0.171,0.002,0.000,0.115,-0.039,-0.010
-0.168,0.002,0.000,0.117,-0.035,-0.010
-0.165,0.002,0.000,0.118,-0.031,-0.010
-0.162,0.002,0.000,0.120,-0.027,-0.010
-0.159,0.002,0.000,0.118,-0.024,-0.010
-0.156,0.002,0.000,0.116,-0.023,-0.011
-0.153,0.002,0.000,0.114,-0.023,-0.012
-0.150,0.002,0.000,0.110,-0.023,-0.013
-0.147,0.002,0.000,0.106,-0.025,-0.013
-0.144,0.002,0.000,0.101,-0.027,-0.013
-0.141,0.002,0.000,0.095,-0.031,-0.013
-0.138,0.002,0.000,0.087,-0.035,-0.013
-0.135,0.002,0.000,0.078,-0.041,-0.012
-0.132,0.002,0.000,0.068,-0.048,-0.011
-0.129,0.002,0.000,0.058,-0.052,-0.011
-0.126,0.002,0.000,0.049,-0.056,-0.010
-0.123,0.002,0.000,0.041,-0.059,-0.010
-0.120,0.002,0.000,0.033,-0.062,-0.010
-0.117,0.003,0.000,0.027,-0.065,-0.010
-0.114,0.003,0.000,0.021,-0.068,-0.010
-0.111,0.003,0.000,0.015,-0.071,-0.010
-0.108,0.003,0.000,0.011,-0.074,-0.010
-0.105,0.003,0.000,0.006,-0.077,-0.009
-0.102,0.003,0.000,0.001,-0.079,-0.008
-0.099,0.004,0.000,-0.005,-0.080,-0.006
-0.096,0.004,0.000,-0.011,-0.081,-0.004
-0.093,0.004,0.000,-0.016,-0.082,-0.002
-0.090,0.004,0.000,-0.021,-0.082,0.001
-0.087,0.004,0.000,-0.026,-0.082,0.003
-0.084,0.005,0.000,-0.030,-0.082,0.006
-0.081,0.005,0.000,-0.033,-0.082,0.008
-0.078,0.005,0.000,-0.036,-0.081,0.011
-0.075,0.005,0.000,-0.039,-0.080,0.014
-0.071,0.005,0.000,-0.040,-0.078,0.016
-0.068,0.006,0.000,-0.042,-0.077,0.019
-0.065,0.006,0.000,-0.042,-0.075,0.021
-0.062,0.006,0.000,-0.042,-0.073,0.024
-0.059,0.006,0.000,-0.041,-0.070,0.026
-0.056,0.006,0.000,-0.040,-0.067,0.028
-0.053,0.006,0.000,-0.041,-0.065,0.029
-0.050,0.007,0.000,-0.043,-0.065,0.028
-0.047,0.007,0.000,-0.044,-0.065,0.027
-0.044,0.007,0.000,-0.046,-0.067,0.026
-0.041,0.007,0.000,-0.048,-0.070,0.025
-0.038,0.007,0.000,-0.050,-0.074,0.025
-0.035,0.007,0.000,-0.053,-0.080,0.025
-0.031,0.008,0.000,-0.055,-0.085,0.025
-0.028,0.008,0.000,-0.058,-0.091,0.025
-0.025,0.008,0.000,-0.060,-0.097,0.025
-0.022,0.008,0.000,-0.062,-0.102,0.025
-0.019,0.008,0.000,-0.064,-0.108,0.026
-0.016,0.009,0.000,-0.065,-0.113,0.027
-0.013,0.009,0.000,-0.066,-0.118,0.027
-0.010,0.009,0.000,-0.067,-0.123,0.028
-0.007,0.009,0.000,-0.071,-0.125,0.027
-0.004,0.009,0.000,-0.077,-0.126,0.024
-0.000,0.009,0.000,-0.086,-0.126,0.021
0.003,0.010,0.000,-0.094,-0.126,0.018
0.006,0.010,0.000,-0.099,-0.126,0.016
0.009,0.010,0.000,-0.101,-0.128,0.015
0.012,0.010,0.000,-0.103,-0.130,0.014
0.015,0.010,0.000,-0.106,-0.131,0.013
0.018,0.011,0.000,-0.108,-0.133,0.013
0.021,0.011,0.000,-0.111,-0.135,0.012
0.024,0.011,0.000,-0.115,-0.137,0.012
0.027,0.011,0.000,-0.118,-0.139,0.012
0.031,0.011,0.000,-0.121,-0.140,0.012
0.034,0.012,0.000,-0.124,-0.142,0.012
0.037,0.012,0.000,-0.127,-0.143,0.013
0.040,0.012,0.000,-0.129,-0.144,0.013
0.043,0.012,0.000,-0.131,-0.145,0.014
0.046,0.012,0.000,-0.133,-0.146,0.015
0.049,0.012,0.000,-0.134,-0.146,0.016
0.052,0.013,0.000,-0.135,-0.146,0.017
0.055,0.013,0.000,-0.136,-0.145,0.018
0.059,0.013,0.000,-0.136,-0.144,0.018
0.062,0.013,0.000,-0.136,-0.143,0.018
0.065,0.013,0.000,-0.136,-0.142,0.018
0.068,0.013,0.000,-0.136,-0.141,0.018
0.071,0.014,0.000,-0.136,-0.141,0.018
0.074,0.014,0.000,-0.136,-0.142,0.018
0.078,0.014,0.000,-0.136,-0.142,0.019
0.081,0.014,0.000,-0.136,-0.144,0.019
0.084,0.014,0.000,-0.137,-0.145,0.019
0.087,0.014,0.000,-0.138,-0.147,0.019
0.090,0.014,0.000,-0.139,-0.149,0.019
0.094,0.015,0.000,-0.140,-0.151,0.019
0.097,0.015,0.000,-0.141,-0.153,0.019
0.100,0.015,0.000,-0.143,-0.156,0.019
0.103,0.015,0.000,-0.145,-0.159,0.019
0.106,0.015,0.000,-0.147,-0.162,0.019
0.110,0.015,0.000,-0.149,-0.166,0.019
0.113,0.015,0.000,-0.152,-0.169,0.020
0.116,0.016,0.000,-0.155,-0.173,0.020
0.119,0.016,0.000,-0.158,-0.177,0.020
0.123,0.016,0.000,-0.162,-0.181,0.020
0.126,0.016,0.000,-0.166,-0.185,0.021
0.129,0.016,0.000,-0.170,-0.189,0.021
0.133,0.016,0.000,-0.174,-0.194,0.021
0.136,0.017,0.000,-0.179,-0.199,0.022
0.139,0.017,0.000,-0.184,-0.204,0.022
0.143,0.017,0.000,-0.189,-0.209,0.023
0.146,0.017,0.000,-0.195,-0.214,0.023
0.149,0.017,0.000,-0.198,-0.215,0.024
0.153,0.018,0.000,-0.198,-0.214,0.025
0.156,0.018,0.000,-0.194,-0.210,0.028
0.159,0.018,0.000,-0.187,-0.202,0.033
0.163,0.018,0.000,-0.179,-0.194,0.037
0.166,0.018,0.000,-0.171,-0.187,0.042
0.169,0.019,0.000,-0.165,-0.180,0.047
0.173,0.019,0.000,-0.159,-0.175,0.051
0.176,0.019,0.000,-0.154,-0.170,0.055
0.180,0.019,0.000,-0.150,-0.166,0.058
0.183,0.019,0.000,-0.146,-0.163,0.060
0.186,0.020,0.000,-0.143,-0.160,0.060
0.190,0.020,0.000,-0.141,-0.158,0.060
0.193,0.020,0.000,-0.139,-0.156,0.060
0.197,0.020,0.000,-0.137,-0.154,0.060
0.200,0.020,0.000,-0.135,-0.151,0.060
0.204,0.021,0.000,-0.134,-0.149,0.060
0.207,0.021,0.000,-0.132,-0.146,0.060
0.211,0.021,0.000,-0.129,-0.143,0.059
0.215,0.021,0.000,-0.127,-0.139,0.059
0.218,0.022,0.000,-0.125,-0.136,0.059
0.222,0.022,0.000,-0.122,-0.132,0.059
0.225,0.022,0.000,-0.119,-0.129,0.059
0.229,0.022,0.000,-0.116,-0.125,0.059
0.233,0.022,0.000,-0.114,-0.121,0.059
0.237,0.023,0.000,-0.111,-0.117,0.059
0.240,0.023,0.000,-0.109,-0.112,0.060
0.244,0.023,0.000,-0.108,-0.105,0.060
0.248,0.023,0.000,-0.107,-0.098,0.060
0.251,0.023,0.000,-0.106,-0.092,0.059
0.255,0.024,0.000,-0.106,-0.088,0.059
0.259,0.024,0.000,-0.105,-0.084,0.059
0.263,0.024,0.000,-0.105,-0.081,0.059
0.266,0.024,0.000,-0.105,-0.078,0.059
0.270,0.025,0.000,-0.105,-0.076,0.059
0.274,0.025,0.000,-0.105,-0.074,0.059
0.278,0.025,0.000,-0.105,-0.072,0.059
0.281,0.025,0.000,-0.105,-0.071,0.059
0.285,0.025,0.000,-0.104,-0.069,0.059
0.289,0.026,0.000,-0.104,-0.067,0.059
0.293,0.026,0.000,-0.103,-0.065,0.059
0.296,0.026,0.000,-0.103,-0.063,0.059
0.300,0.026,0.000,-0.102,-0.061,0.059
0.304,0.027,0.000,-0.101,-0.059,0.059
0.308,0.027,0.000,-0.100,-0.057,0.059
0.312,0.027,0.000,-0.099,-0.055,0.059
0.315,0.027,0.000,-0.098,-0.053,0.059
0.319,0.028,0.000,-0.098,-0.051,0.059
0.323,0.028,0.000,-0.097,-0.049,0.059
0.327,0.028,0.000,-0.096,-0.047,0.059
0.331,0.028,0.000,-0.096,-0.044,0.059
0.334,0.029,0.000,-0.095,-0.042,0.059
0.338,0.029,0.000,-0.095,-0.040,0.059
0.342,0.029,0.000,-0.095,-0.037,0.058
0.346,0.029,0.000,-0.094,-0.035,0.058
0.350,0.029,0.000,-0.094,-0.032,0.058
0.354,0.030,0.000,-0.095,-0.030,0.058
0.358,0.030,0.000,-0.095,-0.026,0.058
0.361,0.030,0.000,-0.096,-0.022,0.058
0.365,0.030,0.000,-0.098,-0.018,0.058
0.369,0.031,0.000,-0.098,-0.015,0.058
0.373,0.031,0.000,-0.097,-0.013,0.058
0.377,0.031,0.000,-0.096,-0.011,0.059
0.381,0.031,0.000,-0.094,-0.010,0.059
0.385,0.032,0.000,-0.092,-0.010,0.059
0.388,0.032,0.000,-0.088,-0.010,0.059
0.392,0.032,0.000,-0.086,-0.010,0.059
0.396,0.032,0.000,-0.083,-0.009,0.059
0.400,0.033,0.000,-0.081,-0.009,0.059
0.403,0.033,0.000,-0.078,-0.008,0.059
0.407,0.033,0.000,-0.076,-0.008,0.059
0.411,0.033,0.000,-0.074,-0.007,0.060
0.415,0.033,0.000,-0.070,-0.007,0.060
0.418,0.034,0.000,-0.066,-0.006,0.061
0.422,0.034,0.000,-0.062,-0.004,0.062
0.426,0.034,0.000,-0.059,0.000,0.062
0.429,0.034,0.000,-0.055,0.004,0.062
0.433,0.034,0.000,-0.050,0.007,0.063
0.436,0.035,0.000,-0.045,0.010,0.064
0.440,0.035,0.000,-0.039,0.013,0.065
0.443,0.035,0.000,-0.034,0.016,0.066
0.447,0.035,0.000,-0.029,0.019,0.066
0.450,0.035,0.000,-0.024,0.021,0.067
0.453,0.035,0.000,-0.018,0.024,0.067
0.457,0.035,0.000,-0.013,0.026,0.067
0.460,0.036,0.000,-0.007,0.028,0.067
0.463,0.036,0.000,-0.002,0.029,0.068
0.466,0.036,0.000,0.003,0.031,0.068
0.469,0.036,0.000,0.008,0.032,0.068
0.473,0.036,0.000,0.014,0.033,0.068
0.476,0.036,0.000,0.019,0.034,0.068
0.479,0.036,0.000,0.023,0.035,0.069
0.482,0.036,0.000,0.028,0.035,0.069
0.485,0.036,0.000,0.033,0.035,0.069
0.488,0.036,0.000,0.037,0.035,0.069
0.491,0.037,0.000,0.042,0.035,0.069
0.493,0.037,0.000,0.046,0.035,0.069
0.496,0.037,0.000,0.050,0.034,0.069
0.499,0.037,0.000,0.053,0.033,0.069
0.502,0.037,0.000,0.057,0.032,0.069
0.505,0.037,0.000,0.060,0.030,0.069
0.507,0.037,0.000,0.063,0.029,0.069
0.510,0.037,0.000,0.066,0.027,0.069
0.513,0.037,0.000,0.068,0.024,0.068
0.515,0.037,0.000,0.070,0.022,0.068
0.518,0.037,0.000,0.072,0.019,0.068
0.521,0.037,0.000,0.073,0.015,0.068
0.523,0.037,0.000,0.074,0.012,0.068
0.526,0.038,0.000,0.074,0.008,0.067
0.528,0.038,0.000,0.074,0.003,0.067
0.531,0.038,0.000,0.073,-0.002,0.067
0.533,0.038,0.000,0.070,-0.009,0.066
0.535,0.038,0.000,0.067,-0.012,0.066
0.538,0.038,0.000,0.065,-0.015,0.065
0.540,0.038,0.000,0.063,-0.016,0.066
0.542,0.038,0.000,0.062,-0.017,0.066
0.544,0.038,0.000,0.060,-0.018,0.067
0.547,0.039,0.000,0.059,-0.019,0.067
0.549,0.039,0.000,0.057,-0.020,0.068
0.551,0.039,0.000,0.056,-0.021,0.068
0.553,0.039,0.000,0.055,-0.022,0.068
0.555,0.039,0.000,0.053,-0.022,0.069
0.557,0.039,0.000,0.052,-0.022,0.069
0.559,0.039,0.000,0.051,-0.022,0.068
0.561,0.039,0.000,0.050,-0.022,0.068
0.563,0.040,0.000,0.048,-0.022,0.068
0.565,0.040,0.000,0.047,-0.022,0.068
0.567,0.040,0.000,0.046,-0.022,0.068
0.569,0.040,0.000,0.045,-0.022,0.068
0.571,0.040,0.000,0.044,-0.021,0.067
0.573,0.040,0.000,0.042,-0.021,0.067
0.575,0.040,0.000,0.041,-0.021,0.067
0.577,0.040,0.000,0.040,-0.021,0.067
0.579,0.040,0.000,0.039,-0.020,0.067
0.581,0.041,0.000,0.038,-0.020,0.067
0.582,0.041,0.000,0.037,-0.020,0.067
0.584,0.041,0.000,0.036,-0.019,0.067
0.586,0.041,0.000,0.034,-0.019,0.067
0.588,0.041,0.000,0.033,-0.018,0.066
0.589,0.041,0.000,0.032,-0.018,0.066
0.591,0.041,0.000,0.031,-0.018,0.066
0.593,0.041,0.000,0.030,-0.017,0.066
0.595,0.042,0.000,0.029,-0.017,0.066
0.596,0.042,0.000,0.028,-0.016,0.066
0.598,0.042,0.000,0.027,-0.016,0.066
0.600,0.042,0.000,0.026,-0.016,0.066
0.601,0.042,0.000,0.025,-0.015,0.066
0.603,0.042,0.000,0.024,-0.015,0.066
0.604,0.042,0.000,0.023,-0.014,0.066
0.606,0.042,0.000,0.022,-0.014,0.066
0.607,0.042,0.000,0.021,-0.013,0.066
0.609,0.043,0.000,0.020,-0.012,0.066
0.611,0.043,0.000,0.018,-0.012,0.066
0.612,0.043,0.000,0.017,-0.011,0.066
0.614,0.043,0.000,0.016,-0.011,0.065
0.615,0.043,0.000,0.015,-0.010,0.065
0.617,0.043,0.000,0.014,-0.009,0.065
0.618,0.043,0.000,0.013,-0.009,0.065
0.619,0.043,0.000,0.012,-0.008,0.065
0.621,0.043,0.000,0.011,-0.007,0.065
0.622,0.043,0.000,0.009,-0.007,0.065
0.624,0.044,0.000,0.008,-0.006,0.065
0.625,0.044,0.000,0.007,-0.005,0.065
0.627,0.044,0.000,0.006,-0.004,0.065
0.628,0.044,0.000,0.004,-0.003,0.065
0.629,0.044,0.000,0.003,-0.003,0.065
0.631,0.044,0.000,0.002,-0.002,0.065
0.632,0.044,0.000,0.001,-0.001,0.065
0.633,0.044,0.000,-0.000,-0.001,0.065
0.635,0.044,0.000,-0.000,-0.001,0.064
0.636,0.044,0.000,-0.000,-0.001,0.064
0.637,0.045,0.000,-0.000,-0.001,0.064
0.638,0.045,0.000,0.001,-0.002,0.064
0.640,0.045,0.000,0.003,-0.004,0.063
0.641,0.045,0.000,0.003,-0.005,0.063
0.642,0.045,0.000,0.004,-0.005,0.062
0.643,0.045,0.000,0.004,-0.005,0.062
0.645,0.045,0.000,0.005,-0.006,0.062
0.646,0.045,0.000,0.005,-0.006,0.062
0.647,0.045,0.000,0.006,-0.006,0.062
0.648,0.045,0.000,0.006,-0.006,0.062
0.649,0.045,0.000,0.006,-0.006,0.062
0.650,0.045,0.000,0.006,-0.006,0.062
0.652,0.045,0.000,0.006,-0.005,0.062
0.653,0.046,0.000,0.007,-0.005,0.062
0.654,0.046,0.000,0.007,-0.005,0.062
0.655,0.046,0.000,0.007,-0.005,0.062
0.656,0.046,0.000,0.008,-0.004,0.062
0.657,0.046,0.000,0.008,-0.004,0.062
0.658,0.046,0.000,0.008,-0.003,0.062
0.659,0.046,0.000,0.009,-0.003,0.062
0.660,0.046,0.000,0.009,-0.003,0.062
0.661,0.046,0.000,0.010,-0.002,0.062
0.663,0.046,0.000,0.010,-0.001,0.062
0.664,0.046,0.000,0.011,-0.001,0.062
0.665,0.046,0.000,0.011,-0.000,0.062
0.666,0.046,0.000,0.012,0.001,0.062
0.667,0.046,0.000,0.013,0.002,0.062
0.668,0.046,0.000,0.014,0.003,0.062
0.669,0.046,0.000,0.015,0.004,0.062
0.670,0.046,0.000,0.017,0.005,0.062
0.671,0.046,0.000,0.018,0.007,0.062
0.672,0.046,0.000,0.020,0.008,0.062
0.672,0.047,0.000,0.022,0.010,0.062
0.673,0.047,0.000,0.023,0.012,0.062
0.674,0.047,0.000,0.025,0.013,0.062
0.675,0.047,0.000,0.027,0.015,0.062
0.676,0.047,0.000,0.030,0.017,0.062
0.677,0.047,0.000,0.032,0.019,0.062
0.678,0.047,0.000,0.034,0.021,0.062
0.679,0.047,0.000,0.037,0.023,0.062
0.680,0.047,0.000,0.040,0.025,0.062
0.681,0.047,0.000,0.042,0.028,0.062
0.681,0.047,0.000,0.045,0.030,0.062
0.682,0.047,0.000,0.047,0.032,0.062
0.683,0.047,0.000,0.048,0.033,0.062
0.684,0.047,0.000,0.048,0.033,0.062
0.685,0.047,0.000,0.048,0.033,0.063
0.685,0.047,0.000,0.047,0.033,0.063
0.686,0.047,0.000,0.046,0.033,0.064
0.687,0.047,0.000,0.045,0.033,0.065
0.687,0.047,0.000,0.044,0.032,0.065
0.688,0.047,0.000,0.042,0.031,0.065
0.689,0.047,0.000,0.040,0.030,0.064
0.689,0.047,0.000,0.037,0.028,0.064
0.690,0.047,0.000,0.034,0.027,0.064
0.691,0.047,0.000,0.030,0.025,0.063
0.691,0.047,0.000,0.026,0.025,0.064
0.692,0.047,0.000,0.023,0.026,0.064
0.692,0.047,0.000,0.020,0.028,0.064
0.693,0.047,0.000,0.016,0.029,0.064
0.693,0.047,0.000,0.012,0.031,0.064
0.694,0.047,0.000,0.008,0.033,0.064
0.694,0.047,0.000,0.004,0.036,0.064
0.694,0.047,0.000,-0.000,0.038,0.064
0.695,0.047,0.000,-0.005,0.041,0.064
0.695,0.047,0.000,-0.009,0.045,0.063
0.695,0.047,0.000,-0.014,0.048,0.063
0.696,0.047,0.000,-0.020,0.052,0.063
0.696,0.048,0.000,-0.025,0.055,0.063
0.696,0.048,0.000,-0.031,0.059,0.063
0.696,0.048,0.000,-0.037,0.064,0.062
0.696,0.048,0.000,-0.043,0.068,0.062
0.696,0.048,0.000,-0.049,0.072,0.062
0.697,0.048,0.000,-0.056,0.077,0.061
0.697,0.048,0.000,-0.063,0.082,0.061
0.697,0.048,0.000,-0.070,0.086,0.061
0.697,0.048,0.000,-0.077,0.091,0.060
0.697,0.048,0.000,-0.084,0.097,0.060
0.697,0.049,0.000,-0.092,0.102,0.059
0.696,0.049,0.000,-0.099,0.108,0.059
0.696,0.049,0.000,-0.107,0.113,0.058
0.696,0.049,0.000,-0.115,0.119,0.058
0.696,0.049,0.000,-0.123,0.125,0.057
0.696,0.049,0.000,-0.132,0.130,0.057
0.695,0.049,0.000,-0.140,0.136,0.057
0.695,0.050,0.000,-0.149,0.142,0.056
0.695,0.050,0.000,-0.157,0.148,0.055
0.694,0.050,0.000,-0.166,0.153,0.055
0.694,0.050,0.000,-0.174,0.158,0.054
0.694,0.050,0.000,-0.182,0.164,0.054
0.693,0.051,0.000,-0.189,0.168,0.053
0.693,0.051,0.000,-0.196,0.173,0.053
0.692,0.051,0.000,-0.202,0.178,0.052
0.691,0.051,0.000,-0.207,0.182,0.052
0.691,0.051,0.000,-0.212,0.185,0.051
0.690,0.052,0.000,-0.217,0.189,0.050
0.689,0.052,0.000,-0.220,0.191,0.050
0.689,0.052,0.000,-0.223,0.194,0.049
0.688,0.052,0.000,-0.227,0.197,0.049
0.687,0.052,0.000,-0.230,0.201,0.049
0.686,0.052,0.000,-0.232,0.203,0.050
0.685,0.053,0.000,-0.234,0.204,0.049
0.685,0.053,0.000,-0.236,0.204,0.049
0.684,0.053,0.000,-0.236,0.204,0.048
0.683,0.053,0.000,-0.237,0.204,0.048
0.682,0.053,0.000,-0.236,0.203,0.048
0.681,0.053,0.000,-0.235,0.202,0.048
0.680,0.054,0.000,-0.233,0.201,0.049
0.678,0.054,0.000,-0.230,0.200,0.049
0.677,0.054,0.000,-0.227,0.199,0.050
0.676,0.054,0.000,-0.222,0.197,0.051
0.675,0.054,0.000,-0.217,0.195,0.052
0.674,0.054,0.000,-0.211,0.193,0.053
0.672,0.054,0.000,-0.204,0.190,0.055
0.671,0.054,0.000,-0.196,0.187,0.056
0.670,0.054,0.000,-0.187,0.184,0.058
0.668,0.054,0.000,-0.177,0.180,0.060
0.667,0.054,0.000,-0.166,0.177,0.062
0.665,0.054,0.000,-0.154,0.173,0.065
0.664,0.054,0.000,-0.141,0.169,0.067
0.662,0.054,0.000,-0.126,0.165,0.069
0.661,0.054,0.000,-0.113,0.163,0.070
0.659,0.054,0.000,-0.100,0.165,0.070
0.658,0.054,0.000,-0.088,0.168,0.069
0.656,0.054,0.000,-0.075,0.171,0.067
0.654,0.054,0.000,-0.062,0.175,0.066
0.653,0.054,0.000,-0.049,0.178,0.065
0.651,0.053,0.000,-0.036,0.181,0.064
0.649,0.053,0.000,-0.022,0.184,0.063
0.647,0.053,0.000,-0.009,0.186,0.062
0.645,0.053,0.000,0.004,0.187,0.060
0.643,0.053,0.000,0.017,0.188,0.059
0.641,0.053,0.000,0.029,0.189,0.058
0.639,0.052,0.000,0.042,0.190,0.058
0.637,0.052,0.000,0.054,0.190,0.058
0.635,0.052,0.000,0.066,0.190,0.057
0.633,0.052,0.000,0.077,0.190,0.057
0.631,0.052,0.000,0.087,0.189,0.057
0.629,0.052,0.000,0.096,0.189,0.056
0.627,0.051,0.000,0.105,0.188,0.055
0.625,0.051,0.000,0.113,0.187,0.055
0.623,0.051,0.000,0.120,0.186,0.054
0.621,0.051,0.000,0.125,0.185,0.052
0.618,0.051,0.000,0.130,0.183,0.051
0.616,0.051,0.000,0.134,0.182,0.049
0.614,0.050,0.000,0.137,0.180,0.048
0.612,0.050,0.000,0.140,0.178,0.046
0.609,0.050,0.000,0.141,0.176,0.044
0.607,0.050,0.000,0.142,0.175,0.043
0.605,0.050,0.000,0.143,0.173,0.042
0.602,0.050,0.000,0.143,0.172,0.042
0.600,0.050,0.000,0.142,0.169,0.041
0.597,0.050,0.000,0.140,0.165,0.041
0.595,0.050,0.000,0.136,0.161,0.041
0.593,0.050,0.000,0.132,0.156,0.042
0.590,0.050,0.000,0.127,0.150,0.042
0.588,0.050,0.000,0.121,0.144,0.042
0.585,0.050,0.000,0.114,0.138,0.042
0.583,0.050,0.000,0.106,0.131,0.042
0.580,0.050,0.000,0.100,0.129,0.043
0.578,0.050,0.000,0.095,0.129,0.044
0.575,0.050,0.000,0.091,0.130,0.045
0.573,0.050,0.000,0.085,0.131,0.046
0.570,0.050,0.000,0.080,0.133,0.046
0.567,0.051,0.000,0.074,0.135,0.047
0.565,0.051,0.000,0.067,0.138,0.047
0.562,0.051,0.000,0.060,0.140,0.046
0.560,0.051,0.000,0.052,0.143,0.046
